time,chip,sink_base,fins,chip_power,coolant_temperature,truth_chip_max,truth_hidden_power,case_id,case_group,fidelity,input_convention,source_model
188,38.68888188,38.50078048,37.91880716,8,18,38.80183053,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
190,38.7927927,38.60459663,38.02195289,8,18,38.90581037,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
192,38.89620964,38.70792084,38.12461826,8,18,39.00929389,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
194,38.99913793,38.8107578,38.22680406,8,18,39.11228698,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
196,39.10158138,38.913111,38.32851176,8,18,39.21479394,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
198,39.20354309,39.01498333,38.42974318,8,18,39.31681815,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
200,39.30502578,39.11637738,38.53050029,8,18,39.41836255,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
202,39.40603198,39.21729556,38.63078514,8,18,39.51942981,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
204,39.5065641,39.31774024,38.73059985,8,18,39.62002245,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
206,39.60662448,39.4177137,38.82994655,8,18,39.72014288,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
